id_local,coordenada_x_local,coordenada_y_local
1629,442784,4475134
1630,442714,4475066
1631,441174,4472701
1632,439425,4472696
1633,440902,4472867
1634,441248,4472889
1635,440865,4472574
1636,441695,4470917
1637,440917,4472510
1638,440078,4472168
1639,438945,4473711
1640,440486,4472099
1641,441167,4471069
1642,439269,4473296
1644,439135,4473355
1645,438924,4473130
1646,440768,4472030
1647,440411,4472179
1648,439056,4473676
1649,439910,4472761
1650,439436,4472574
1651,438937,4473476
1652,441060,4472120
1653,442955,4475412
1654,442794,4476584
1655,443533,4475848
1656,441659,4475579
1657,443537,4475215
1658,441613,4475224
1659,442402,4474865
1660,443640,4477012
1661,442419,4476012
1662,442909,4475942
1663,441824,4475826
1664,440867,4471899
1665,441450,4472679
1667,441569,4472552
1668,439102,4472897
1669,438950,4473877
1670,440544,4472305
1671,440991,4472717
1672,440758,4471898
1673,440633,4472806
1674,441354,4472588
1675,441569,4472668
1676,440680,4472824
1677,440727,4471949
1678,438965,4473670
1679,438874,4473729
1680,441216,4473061
1681,439378,4472973
1682,441023,4472214
1683,440690,4472376
1684,440565,4472607
1685,443778,4476992
1686,442509,4476145
1687,443410,4474956
1688,441821,4474915
1689,442333,4475933
1690,443277,4474848
1691,442044,4475461
1692,443554,4476302
1693,442253,4476367
1694,443577,4476294
1695,440491,4472970
1696,441075,4471375
1697,439995,4472977
1698,439696,4472921
1699,441047,4471991
1700,440819,4471874
1701,441157,4472788
1702,440028,4472992
1703,440765,4471825
1704,439866,4472611
1705,440659,4472755
1706,440037,4472142
1707,440424,4472750
1708,441033,4471840
1709,441178,4473008
1710,440008,4472261
1711,441050,4472095
1712,438862,4473822
1713,439981,4472156
1714,441040,4471910
1715,443115,4475827
1716,443108,4476303
1717,442046,4476523
1719,442050,4475002
1720,442469,4475589
1721,442841,4476438
1723,443675,4475225
1724,443088,4476156
1726,441715,4472273
1727,441107,4471401
1728,439739,4472694
1729,441194,4471247
1730,441133,4472884
1731,440057,4472508
1732,439001,4472551
1734,441742,4472480
1735,441028,4471312
1737,441486,4472535
1738,440530,4472868
1739,440569,4472490
1740,439909,4472976
1741,440835,4471589
1742,441408,4471624
1743,441419,4471567
1744,440635,4472205
1745,440464,4472119
1746,442901,4475126
1747,442076,4475245
1748,442558,4476093
1749,443353,4475479
1750,443494,4476354
1751,441722,4475804
1752,443058,4476141
1753,441430,4474883
1754,441943,4475802
1755,441928,4474872
1756,443228,4476167
1757,441088,4471601
1758,440833,4472962
1759,440446,4472884
1760,441289,4472841
1762,440942,4472925
1763,440379,4472349
1764,441381,4472900
1765,440894,4471575
1766,440953,4471743
1767,440398,4472202
1768,441026,4473044
1770,441203,4472732
1771,441090,4472424
1772,441086,4472918
1773,441253,4472535
1774,440381,4472888
1775,440026,4473004
1776,441697,4470839
1777,440852,4472668
1778,441056,4472088
1779,442390,4475081
1780,442763,4475153
1781,442702,4475711
1782,443421,4475247
1783,443178,4475447
1784,441749,4474786
1785,443421,4475233
1786,443014,4475929
1787,443712,4475209
1788,442606,4475419
1789,443541,4474937
1790,439235,4473316
1791,441047,4471642
1792,440714,4471826
1793,441078,4471423
1794,441087,4471445
1795,439831,4472256
1796,440663,4471995
1797,442180,4471961
1798,441065,4473042
1800,440574,4472285
1801,439980,4472694
1802,441073,4471637
1803,440598,4472172
1804,439963,4472579
1805,439385,4472782
1806,440067,4472266
1807,440722,4472743
1808,441084,4472373
1809,440916,4471943
1810,440711,4472250
1811,440596,4472812
1812,441972,4476447
1813,442829,4476406
1814,442823,4475981
1815,442221,4476024
1816,441473,4474605
1817,442502,4476293
1818,443604,4475227
1819,442802,4474817
1820,441954,4475467
1821,443234,4476647
1822,441873,4475254
1823,443368,4475276
1824,443085,4475681
1825,443053,4475330
1826,441796,4475889
1827,442862,4475911
1828,441632,4476523
1829,441812,4474758
1831,442955,4475158
1832,442583,4475833
1833,443184,4475515
1834,443492,4475800
1835,442599,4474882
1836,442858,4475609
1837,441887,4476114
1838,441779,4474982
1841,442065,4475093
1842,443080,4476513
1844,442959,4476590
1846,443607,4475643
1847,443357,4475493
1848,441968,4476412
1849,443173,4476368
1850,442978,4476573
1851,441797,4475435
1852,442500,4476271
1853,442926,4476294
1854,442324,4475255
1855,440034,4472271
1856,441065,4471656
1857,440385,4472888
1859,439654,4472763
1860,439478,4472841
1861,442201,4471935
1862,439129,4473022
1863,442194,4471943
1864,441272,4472772
1865,442359,4475164
1866,441902,4475544
1867,443042,4475684
1868,441934,4476408
1869,443390,4475829
1870,443198,4475532
1871,442699,4475185
1872,443511,4475195
1873,442490,4475859
1874,443339,4475930
1875,442463,4474973
1876,441267,4471503
1877,438968,4473863
1878,441055,4472072
1879,440997,4471701
1880,440896,4472466
1881,439393,4472822
1882,440469,4472933
1883,439996,4472279
1884,440950,4471816
1885,440930,4472641
1886,441292,4472725
1887,442427,4475259
1888,441740,4475102
1889,443248,4475045
1890,441840,4475302
1891,442548,4475720
1892,442749,4476649
1893,443425,4475174
1894,442920,4475551
1895,443298,4475147
1896,441887,4475593
1897,442500,4475273
1898,439773,4472769
1899,441163,4471515
1900,441042,4471208
1901,441189,4471451
1902,440904,4472179
1903,440417,4472616
1904,440715,4472007
1905,439792,4472759
1906,441215,4472698
1907,438872,4472953
1908,439886,4472374
1909,441325,4471528
1910,441040,4472843
1911,441330,4471758
1912,439211,4472957
1913,441119,4471406
1914,441412,4471614
1915,440765,4473066
1916,441734,4472287
1917,440728,4472914
1918,441113,4472677
1919,442117,4475180
1920,442243,4476506
1921,441986,4476278
1924,441686,4475616
1925,443386,4475716
1926,442532,4476113
1928,443377,4475692
1929,442580,4475659
1930,442790,4475703
1931,442198,4475189
1932,442180,4474941
1933,443075,4476495
1934,442704,4475261
1935,443680,4475637
1936,441468,4474728
1937,442664,4475172
1938,441975,4475537
1939,443734,4476776
1941,440442,4472890
1942,440993,4471705
1943,439432,4472715
1945,441093,4471395
1946,439147,4473309
1947,440920,4472837
1948,440243,4472881
1949,439334,4473261
1950,442515,4475048
1951,443412,4474993
1952,443561,4475911
1953,443471,4475707
1954,443488,4475641
1956,441912,4475859
1957,443319,4475196
1958,442969,4475362
1959,443518,4475373
1960,443110,4475685
1961,440831,4471858
1962,439273,4472845
1963,440899,4472128
1964,441031,4471822
1965,440099,4472761
1966,439979,4473008
1967,441338,4471554
1968,439345,4472852
1969,441011,4471601
1971,439850,4472780
1972,443142,4476107
1973,441914,4476551
1974,443732,4477100
1975,441468,4474795
1976,442993,4475689
1977,443038,4475216
1978,441832,4475934
1979,442106,4475757
1980,441992,4476402
1981,443222,4475428
1982,440998,4471467
1983,441521,4470732
1984,439055,4472559
1985,441106,4472250
1986,439172,4473351
1987,439167,4473240
1988,440922,4472226
1989,440842,4471978
1990,441462,4471307
1991,440917,4472725
1992,441204,4472955
1993,442304,4476254
1994,442672,4475569
1995,441780,4475439
1996,442278,4476338
1997,443224,4475101
1998,442324,4474983
1999,442622,4475246
2000,443511,4474817
2001,442998,4476403
2002,443013,4475373
2003,442203,4475516
2004,440823,4471855
2005,439493,4472931
2006,441244,4472661
2007,440751,4471864
2008,440423,4472362
2009,442218,4471499
2010,440942,4472590
2011,442292,4471795
2012,440217,4472954
2013,441265,4472918
2014,440448,4472880
2015,443334,4475359
2016,442746,4475839
2017,441715,4476498
2018,442787,4475266
2019,442860,4475627
2020,441644,4474793
2021,443313,4475209
2022,442238,4475744
2023,441926,4475803
2024,441476,4474807
2025,442080,4476538
2026,440971,4471821
2027,440782,4471663
2028,440357,4472863
2029,441076,4472276
2030,441068,4472209
2031,441181,4472568
2032,439754,4472855
2034,440590,4472173
2035,441105,4472231
2036,441052,4472038
2037,442822,4475559
2038,441884,4475564
2039,442530,4476363
2040,441893,4476251
2041,442068,4474860
2042,441443,4474676
2043,442567,4475023
2044,443472,4476213
2045,443539,4475338
2046,443410,4475772
2047,443485,4475859
2048,443473,4475079
2049,443115,4475813
2050,443190,4476359
2051,441799,4476419
2052,442492,4476366
2053,442895,4475943
2055,443138,4476005
2056,441787,4475359
2057,442705,4476618
2058,442694,4475583
2059,442017,4476131
2060,441795,4475413
2061,443376,4476472
2062,443087,4475811
2063,442267,4476151
2064,442806,4476159
2065,443297,4475130
2066,443233,4475421
2067,441843,4476417
2068,441342,4474655
2069,441934,4476169
2070,442399,4476283
2071,443106,4475295
2072,441991,4475310
2073,442476,4475679
2074,443462,4475456
2075,443640,4475735
2076,441565,4475236
2077,442978,4476194
2078,443698,4475731
2080,443189,4475415
2081,443183,4475411
2082,443379,4475828
2083,441848,4475319
2084,442812,4474989
2085,441856,4474874
2086,442078,4476517
2087,443852,4476936
2088,442148,4475178
2089,442899,4475046
2090,443328,4476157
2091,442537,4475085
2092,442073,4476455
2093,441962,4476294
2094,441734,4475980
2095,442776,4475200
2096,442653,4475571
2097,443411,4474944
2098,441782,4475306
2099,442668,4475712
2100,442682,4476227
2101,442266,4475706
2102,441494,4474796
2103,442768,4476151
2104,442471,4475122
2105,443005,4475118
2106,442982,4475375
2107,441504,4474866
2108,441370,4474870
2109,442987,4475375
2110,442926,4476681
2111,443861,4476424
2112,442191,4475090
2113,441839,4476398
2115,440196,4472200
2117,441112,4472662
2118,441107,4471557
2119,440747,4472265
2120,440924,4472900
2121,441180,4472733
2122,441052,4472112
2123,441324,4472821
2124,442101,4475885
2125,442380,4475071
2126,443194,4476166
2127,442443,4474969
2128,442923,4475005
2129,443056,4475332
2130,442798,4475543
2131,441696,4475375
2133,442670,4476332
2134,443041,4475542
2135,441014,4471638
2136,441206,4471029
2137,440905,4471919
2138,439552,4473042
2139,439668,4473094
2140,440971,4472298
2141,440909,4472419
2142,440963,4471746
2146,441181,4473046
2148,439311,4472872
2149,440489,4471935
2150,441485,4471082
2151,440957,4471744
2152,440374,4472360
2153,440583,4472468
2154,441614,4472431
2155,443042,4475361
2156,442251,4476391
2157,443432,4475360
2158,443239,4475418
2159,442954,4474837
2160,442607,4475019
2161,442685,4475468
2162,442284,4476020
2163,443648,4475823
2164,442466,4476062
2165,442591,4475585
2166,441136,4472915
2167,440503,4472974
2168,440941,4472241
2169,439208,4472937
2170,441132,4472873
2171,441392,4471665
2172,441635,4471256
2174,441601,4471502
2175,439314,4473272
2176,440627,4472287
2177,440521,4472681
2178,440811,4472239
2179,441259,4471522
2180,440204,4472826
2181,440664,4471928
2182,439529,4472460
2183,441188,4471291
2186,438936,4473617
2187,443138,4475996
2188,443044,4476111
2189,442104,4475718
2190,442532,4475837
2191,442568,4475835
2192,442967,4475021
2193,442623,4476306
2194,442828,4475434
2196,442685,4474976
2197,441806,4475655
2198,440761,4471961
2199,440432,4472835
2200,440917,4472757
2201,441083,4472348
2202,440993,4472998
2203,440923,4471929
2204,439639,4473052
2205,440384,4472783
2206,441619,4472485
2207,439300,4472877
2209,442585,4475736
2210,442752,4475928
2211,442908,4475826
2212,443737,4476661
2213,443423,4475057
2214,441954,4475263
2215,443138,4475964
2216,442951,4475365
2217,442704,4475265
2218,442710,4475331
2219,442698,4475164
2221,441521,4470830
2222,441043,4470951
2223,441248,4473108
2224,440305,4472904
2225,441041,4471582
2226,440883,4472467
2227,438820,4473443
2228,441179,4473030
2229,439570,4472435
2230,440757,4471920
2231,440952,4472222
2232,440911,4472824
2233,441286,4472947
2234,442403,4471564
2235,439843,4472738
2236,440575,4472484
2237,440460,4472613
2238,440610,4472400
2239,440658,4472898
2240,441198,4471746
2241,440125,4472989
2242,440578,4472867
2243,440377,4472775
2244,441092,4472789
2245,439965,4472450
2246,441298,4471197
2247,438969,4473910
2248,440750,4471858
2249,440051,4472894
2250,440822,4472196
2251,439620,4473071
2253,442210,4475633
2254,443261,4475232
2255,442575,4475596
2257,442755,4475952
2258,443139,4476243
2259,442264,4476397
2260,442859,4476592
2261,443790,4476812
2262,442539,4475104
2263,443312,4476220
2264,440781,4473071
2265,441127,4472836
2266,440000,4472961
2267,440696,4472735
2268,441618,4471226
2269,442303,4471571
2270,439419,4472810
2271,440436,4472282
2272,440906,4472726
2273,440872,4472249
2274,440990,4471778
2275,441548,4475240
2276,442235,4475944
2277,442407,4476013
2278,442554,4476204
2279,442858,4474845
2280,442445,4475238
2281,442196,4475417
2283,441679,4474789
2284,442715,4475393
2285,441125,4472788
2286,440892,4472795
2287,441397,4472683
2288,440044,4472915
2289,440786,4471634
2290,438951,4473413
2291,441194,4472699
2292,439921,4472898
2293,441215,4473148
2294,441004,4471528
2296,440734,4472294
2297,440862,4471975
2298,440396,4472560
2299,440481,4472218
2300,441237,4473076
2301,438904,4473731
2303,441691,4472426
2304,440229,4472876
2305,440688,4471943
2306,442715,4475422
2307,442349,4476047
2308,442731,4476254
2309,442788,4476665
2311,442478,4475255
2312,441751,4475042
2313,442935,4474822
2314,443014,4475306
2315,442050,4476003
2316,442592,4475577
2317,440054,4472879
2318,441610,4472298
2319,440287,4472897
2321,441057,4472859
2322,440721,4472319
2323,440796,4472475
2324,441089,4472080
2325,440286,4472565
2326,441171,4472940
2327,442228,4475275
2328,441963,4475378
2329,441954,4475229
2330,442914,4475975
2331,442322,4476252
2332,443084,4474969
2333,442176,4475144
2334,441925,4475788
2335,442768,4476138
2336,442579,4475648
2337,443337,4475101
2338,441011,4471961
2339,440061,4472651
2341,441710,4472406
2342,441282,4471621
2343,441118,4471530
2344,440485,4472646
2345,439691,4472398
2346,440914,4471780
2347,439310,4472935
2348,441112,4472670
2350,440833,4471881
2351,440998,4472502
2352,440632,4472566
2353,441028,4472457
2354,441711,4472423
2355,441257,4471197
2356,442356,4471719
2357,442321,4471495
2358,442931,4475824
2359,443087,4475006
2360,443518,4476345
2361,442688,4475508
2362,442540,4475578
2363,443625,4475687
2364,443356,4475309
2365,443154,4475517
2366,442320,4475183
2367,441782,4475008
2368,441788,4475889
2369,438957,4473556
2370,441422,4471699
2371,441207,4471329
2372,441032,4471479
2373,438766,4472604
2374,440750,4472478
2375,439935,4472588
2376,441149,4473042
2377,439274,4473294
2378,439323,4472663
2379,440264,4472751
2380,443037,4476513
2381,443440,4474909
2382,441740,4475464
2383,443722,4475181
2384,441883,4475349
2385,442707,4475747
2386,442759,4476016
2387,443778,4475871
2388,442969,4475339
2389,442182,4475278
2390,442433,4475332
2392,441071,4471884
2393,440419,4472856
2394,441163,4471065
2395,440974,4472393
2396,440487,4472813
2398,440923,4472757
2399,441140,4472104
2400,440570,4472599
2401,440959,4471936
2402,440744,4472275
2403,440972,4471911
2404,442357,4471615
2405,441166,4471848
2406,442386,4471639
2407,439907,4472993
2408,439908,4473042
2409,440883,4472761
2410,440160,4472649
2411,441141,4471851
2412,440451,4472588
2413,443141,4475645
2414,442342,4474913
2415,443398,4476143
2416,443609,4475678
2417,442459,4475678
2419,441989,4475266
2420,442871,4475781
2421,442365,4476255
2422,441997,4475852
2423,442204,4475009
2424,440912,4472271
2425,440903,4472870
2426,441190,4473131
2427,440512,4472457
2428,440766,4472520
2429,439011,4473828
2430,442588,4471661
2431,441329,4471529
2432,440440,4472376
2433,440199,4472901
2434,440023,4472850
2435,441013,4472458
2436,441181,4471964
2437,440371,4472746
2438,440424,4472608
2439,439675,4472362
2440,441047,4471984
2442,441112,4472838
2443,441146,4473011
2444,441259,4472845
2445,440891,4471800
2446,441120,4471441
2447,440925,4472724
2448,440772,4472317
2449,439638,4473059
2450,441011,4471594
2451,438957,4473551
2452,441016,4471655
2453,440662,4472346
2456,442703,4476360
2457,442810,4476562
2458,442549,4476363
2459,441635,4474723
2460,442788,4474969
2461,441731,4475482
2462,441840,4475098
2463,441840,4475088
2464,441812,4475459
2465,443565,4476293
2466,443618,4476589
2467,441082,4473177
2468,440755,4472233
2469,439572,4472627
2470,440690,4472325
2472,441737,4472441
2474,441042,4472291
2475,441257,4473058
2476,438988,4472915
2477,442336,4471507
2478,441017,4472116
2479,440675,4472405
2480,439306,4472873
2481,440346,4472849
2482,441044,4473013
2483,439908,4472999
2484,441310,4471494
2485,441188,4471491
2486,441076,4471945
2487,441042,4471935
2489,443569,4474724
2490,442040,4475993
2491,442593,4475855
2492,442573,4474983
2493,441736,4476563
2494,442432,4475053
2495,443911,4476467
2497,441817,4475593
2498,442054,4474925
2499,441048,4471645
2500,440705,4472350
2501,440466,4472132
2502,441104,4472838
2503,442353,4471523
2504,441031,4472748
2505,440763,4472757
2506,440710,4472446
2507,439689,4472353
